uroczysty	-0.3	1.1	[-1, -2, -1, 0, -1, 2, 0, -1, 1, 0]
solemnified	-0.5	0.67082	[0, 0, 0, 0, -1, -1, -1, 0, -2, 0]
solemnifies	-0.5	0.67082	[0, 0, 0, 0, -1, -2, -1, 0, -1, 0]
solemnify	0.3	1.18743	[2, 1, 2, 1, 0, 0, -2, -1, 0, 0]
solemnifying	0.1	1.3	[2, -1, 0, -3, 0, 1, 1, 1, 0, 0]
uroczystość	0.3	0.78102	[0, 1, -1, 0, 0, 0, 2, 1, 0, 0]
powaga	-1.1	0.9434	[0, -2, 0, -2, -2, -1, -2, 0, 0, -2]
uroczystość	0.7	1.34536	[-1, -1, 0, 2, 2, 0, 3, 2, 0, 0]
celebrować	0.3	0.78102	[1, -1, 0, 2, 0, 0, 1, 0, 0, 0]
uroczyście	-0.7	0.9	[0, 0, 0, -1, -1, -1, -1, 0, 0, -3]
solemnizes	0.6	0.91652	[0, 0, 0, 0, 0, 0, 2, 2, 2, 0]
uroczysty	-0.6	0.8	[0, 0, -1, -1, 0, 0, -2, -2, 0, 0]
uroczyście	0.8	0.9798	[0, 2, 0, 1, 1, 2, -1, 2, 1, 0]
solidny	0.6	0.8	[0, 2, 1, 2, 0, 1, 0, 0, 0, 0]
solidarność	1.2	0.6	[1, 1, 1, 1, 2, 0, 1, 2, 2, 1]
rozwiązanie	1.3	0.64031	[1, 2, 1, 2, 1, 1, 2, 2, 0, 1]
rozwiązanie	0.7	0.78102	[1, 1, 2, 0, 1, 0, 2, 0, 0, 0]
rozwiązać	0.8	0.4	[0, 1, 1, 1, 1, 0, 1, 1, 1, 1]
rozwiązać	1.1	0.53852	[1, 2, 1, 0, 1, 1, 1, 2, 1, 1]
rozwiązywać	1.1	0.7	[2, 0, 1, 0, 1, 2, 1, 2, 1, 1]
rozwiązywać	1.4	0.8	[0, 3, 1, 2, 1, 1, 2, 1, 2, 1]
ponur	-1.8	0.6	[-1, -2, -2, -3, -2, -1, -2, -1, -2, -2]
skurwysyn	-2.7	0.64031	[-3, -3, -3, -1, -2, -3, -3, -3, -3, -3]
łagodzić	1.5	0.92195	[3, 2, 2, 1, 2, 0, 2, 0, 2, 1]
uspokoić się	0.5	1.43178	[2, -3, 1, 1, 0, 1, 1, 1, 2, -1]
koić	1.3	0.64031	[2, 1, 2, 1, 1, 1, 2, 0, 2, 1]
ból	-1.5	0.5	[-2, -2, -2, -1, -1, -1, -2, -1, -1, -2]
smutek	-2.4	0.8	[-2, -2, -2, -1, -2, -3, -2, -4, -3, -3]
zasmucić	-2.4	0.8	[-1, -2, -3, -3, -2, -3, -2, -4, -2, -2]
smutek	-2.3	0.78102	[-1, -2, -1, -3, -3, -2, -2, -3, -3, -3]
smutny	-2.2	0.6	[-3, -3, -2, -2, -2, -2, -3, -1, -2, -2]
z smutek	-2.3	0.64031	[-3, -3, -2, -1, -2, -2, -3, -2, -2, -3]
smutek	-2.5	0.67082	[-4, -3, -2, -3, -2, -3, -2, -2, -2, -2]
smutek	-1.7	1.26886	[-2, -2, 1, -1, -1, -2, -4, -3, -2, -1]
smutek	-1.6	0.66332	[-1, -1, -2, -1, -2, -2, -1, -2, -1, -3]
przepraszać	-0.3	1.61555	[-1, 0, -1, -2, -1, -1, 4, 1, -1, -1]
bratni dusza	2.9	0.83066	[4, 2, 2, 2, 3, 4, 3, 3, 2, 4]
spam	-1.5	1.0247	[-1, -1, -1, -2, 1, -2, -3, -2, -2, -2]
spamer	-2.2	0.6	[-3, -2, -2, -1, -2, -3, -2, -2, -3, -2]
spamerzy	-1.6	1.11355	[-2, -1, -2, -3, -2, -1, -2, -1, 1, -3]
spamowanie	-2.1	0.83066	[-3, -3, -1, -3, -2, -1, -2, -2, -1, -3]
iskra	0.9	1.04403	[0, 2, 1, 1, 0, 1, 3, -1, 1, 1]
iskierka	1.8	0.74833	[0, 2, 2, 2, 1, 2, 3, 2, 2, 2]
błyszcz	1.3	1.18743	[3, 2, 0, 0, 3, 0, 2, 0, 1, 2]
musować	1.2	0.4	[1, 1, 1, 2, 1, 1, 1, 2, 1, 1]
specjalny	1.7	0.78102	[3, 1, 3, 2, 2, 1, 1, 2, 1, 1]
spekulacyjny	0.4	1.11355	[1, -1, 1, 0, -1, -1, 1, 2, 2, 0]
duch	0.7	1.00499	[0, 0, 1, 2, 3, 1, 0, 0, 0, 0]
porywać	1.3	1.00499	[1, 1, 0, 1, 1, 3, 2, 3, 0, 1]
ospały	-1.3	0.64031	[-2, -1, -1, -2, -2, -1, 0, -1, -2, -1]
złość	-2.4	0.8	[-2, -2, -3, -2, -3, -2, -4, -1, -3, -2]
splunąć	-2.4	0.91652	[-2, -3, -3, -4, -2, -1, -2, -1, -3, -3]
złośliwy	-1.9	1.75784	[-2, 3, -2, -3, -2, -3, -2, -2, -4, -2]
dokuczliwie	-2.3	0.78102	[-2, -2, -1, -3, -3, -2, -2, -2, -4, -2]
złośliwość	-1.5	1.74642	[-3, -2, 1, -3, -3, -3, -2, 2, 0, -2]
złośliwość	-2.3	0.9	[-1, -4, -2, -3, -3, -2, -2, -3, -1, -2]
spites	-1.4	1.28062	[0, -2, -2, -3, -2, -1, 1, 0, -3, -2]
wspaniały	2.7	0.78102	[3, 2, 1, 3, 2, 3, 4, 3, 3, 3]
wspaniały	2.8	0.9798	[4, 2, 3, 4, 2, 2, 3, 1, 3, 4]
wspaniale	2.1	1.22066	[1, 4, 1, 3, 3, 4, 1, 2, 1, 1]
wspaniałość	2.3	0.9	[2, 1, 3, 3, 4, 2, 1, 3, 2, 2]
wspaniały	2.6	1.95959	[4, 4, 3, -3, 3, 3, 4, 2, 3, 3]
splendiferously	1.9	1.3	[2, 4, 4, 3, 0, 1, 1, 1, 2, 1]
splendiferousness	1.7	1.18743	[1, 2, 3, 1, 2, 3, 3, 2, -1, 1]
splendor	3.0	0.63246	[3, 3, 3, 3, 3, 2, 4, 4, 3, 2]
wspaniały	2.2	0.87178	[4, 2, 1, 2, 2, 3, 3, 1, 2, 2]
splendor	2.0	0.44721	[2, 2, 2, 2, 3, 2, 2, 2, 1, 2]
splendor	2.2	0.6	[2, 2, 2, 3, 3, 1, 2, 3, 2, 2]
przepych	2.2	1.249	[3, 0, 2, 1, 4, 3, 2, 4, 1, 2]
splendrous	2.2	1.16619	[4, 4, 3, 2, 1, 1, 3, 1, 2, 1]
rześki	2.0	0.89443	[0, 2, 3, 2, 2, 1, 2, 3, 3, 2]
trząść się	-1.0	0.63246	[-1, -1, -1, -1, 0, -2, -1, 0, -1, -2]
zasztyletować	-2.8	0.6	[-3, -2, -2, -3, -3, -3, -3, -2, -4, -3]
dźgnąć	-1.9	1.22066	[-2, -1, -3, -2, -2, 1, -3, -3, -1, -3]
stabilny	1.2	0.74833	[1, 2, 2, 0, 1, 2, 1, 1, 2, 0]
dźgnąć	-1.9	1.13578	[-3, -3, -4, 0, -1, -2, -2, -2, -1, -1]
stoisko	-0.8	0.74833	[-1, 0, -1, 0, -1, 0, -2, 0, -2, -1]
utknąć w martwy punkt	-0.8	0.87178	[-2, -1, 0, -1, -1, 0, 1, -2, -1, -1]
przeciąganie	-0.8	1.4	[-3, -2, -1, -1, 0, 2, 1, -2, -1, -1]
wytrzymałość	1.2	0.9798	[1, 0, 3, 0, 1, 2, 2, 1, 2, 0]
stammer	-0.9	0.3	[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1]
jąkać się	-0.9	0.7	[-2, -1, -1, -1, 1, -1, -1, -1, -1, -1]
jąkać	-1.1	0.3	[-1, -2, -1, -1, -1, -1, -1, -1, -1, -1]
jąkać się	-0.8	0.4	[-1, -1, -1, -1, -1, 0, 0, -1, -1, -1]
jąkać się	-1.0	0.63246	[-2, -1, 0, -1, -1, -2, 0, -1, -1, -1]
jąkanie	-0.8	0.4	[-1, -1, -1, 0, -1, -1, -1, 0, -1, -1]
popłoch	-1.8	1.07703	[-2, -3, -2, -3, 0, 0, -2, -1, -2, -3]
stank	-1.9	1.04403	[-2, -2, -2, -1, -2, -4, -3, 0, -1, -2]
zaskoczyć	-1.3	0.64031	[-1, -1, -1, -1, -1, -2, -1, -1, -3, -1]
zaskoczyć	-0.7	0.78102	[-2, -1, -1, 0, 1, -1, -1, 0, -1, -1]
zaskoczenie	-0.5	1.20416	[-1, 0, 0, 1, -1, -1, 2, -2, -1, -2]
zaskakujący	0.2	1.32665	[2, 2, 0, 0, -1, 2, 0, -2, -1, 0]
startler	-0.8	0.74833	[-2, -1, -1, 0, 1, -1, -1, -1, -1, -1]
rozrusznik	-0.5	0.80623	[0, 0, 0, 0, -1, -1, -1, 1, -1, -2]
zaskakiwać	-0.5	1.36015	[-2, 2, -1, 0, 2, -1, -1, -2, -1, -1]
zaskakiwać	0.3	1.41774	[-2, 2, -1, 0, -1, 2, -1, 1, 1, 2]
zaskakująco	-0.3	0.9	[-1, -1, 0, -2, 1, 0, 1, 0, -1, 0]
głodować	-1.9	2.02237	[2, -3, -4, -1, -3, -4, -1, -2, 1, -4]
zagłodzić	-2.6	1.11355	[-3, -4, -1, -3, -3, -4, -1, -1, -3, -3]
głodzić	-2.3	0.78102	[-3, -2, -2, -3, -2, -3, -1, -1, -3, -3]
głodować	-1.8	2.03961	[-2, -2, -4, -4, -3, -3, 2, 2, -2, -2]
niezłomny	1.0	1.0	[0, 0, 2, 1, 1, 2, 3, 0, 1, 0]
skraść	-2.2	0.6	[-2, -2, -2, -3, -3, -3, -1, -2, -2, -2]
stealable	-1.7	1.00499	[-3, -1, -2, -1, -2, -1, -1, -1, -4, -1]
złodziej	-1.7	0.78102	[-2, -2, -1, -2, -3, -1, -2, -2, -2, 0]
złodziej	-2.2	0.74833	[-2, -2, -2, -4, -2, -2, -3, -1, -2, -2]
kradzież	-2.7	0.9	[-3, -2, -2, -4, -4, -3, -1, -3, -2, -3]
kradzież	-1.9	0.9434	[-2, -2, -1, -1, -1, -3, -4, -2, -1, -2]
kraść	-2.3	0.64031	[-4, -2, -2, -3, -2, -2, -2, -2, -2, -2]
podstęp	-0.3	1.34536	[-2, 1, 1, -1, 0, -3, 0, 1, -1, 1]
cichy	-0.3	1.00499	[0, 0, -3, 0, 0, 1, 0, -1, 0, 0]
mało ukradek	0.4	2.10713	[-1, 2, 1, 1, 3, 4, -1, 0, -2, -3]
ukradek	0.1	1.37477	[2, 0, 0, -1, 1, 0, -3, 2, 0, 0]
ukrycie	0.2	0.74833	[1, 0, 0, -1, 1, 0, -1, 0, 1, 1]
ukrycie	-0.3	0.78102	[-2, 0, 0, -1, 0, 1, -1, 0, 0, 0]
ukradkowy	-0.1	0.7	[0, 0, 0, -1, 1, -1, -1, 0, 1, 0]
smród	-2.3	0.64031	[-3, -2, -2, -3, -3, -1, -3, -2, -2, -2]
smród	-1.5	1.11803	[-2, -2, -1, -3, 0, 0, -3, -2, 0, -2]
śmierdzieć	-2.4	0.91652	[-3, -1, -3, -1, -2, -2, -3, -4, -2, -3]
śmierdzieć	-2.3	1.00499	[-4, -1, -2, -3, -1, -1, -2, -3, -3, -3]
stereotyp	-1.3	0.78102	[-1, -1, -2, 0, -2, 0, -2, -1, -2, -2]
stereotypowy	-1.2	0.4	[-1, -1, -2, -1, -2, -1, -1, -1, -1, -1]
dusić	-1.4	0.66332	[-1, -1, -1, -1, -3, -1, -2, -2, -1, -1]
stymulować	0.9	0.83066	[1, 0, 1, 1, 1, 2, -1, 2, 1, 1]
stymulować	0.9	0.7	[1, 0, 0, 0, 1, 1, 2, 1, 2, 1]
stymulować	1.0	0.89443	[1, 0, 0, 0, 1, 1, 2, 1, 3, 1]
pobudzać	1.9	0.7	[2, 3, 2, 1, 3, 2, 1, 2, 1, 2]
skąpy	-1.6	0.8	[-1, 0, -2, -2, -1, -1, -2, -2, -3, -2]
smród	-1.7	0.64031	[-2, -2, -1, -3, -2, -1, -1, -2, -1, -2]
stinkard	-2.3	0.9	[-2, -3, -3, -2, -3, -2, -3, -3, 0, -2]
stinkards	-1.0	1.26491	[-2, -1, 2, -2, -1, -1, 0, -3, -1, -1]
śmierdzić	-0.2	0.4	[-1, 0, 0, 0, 0, 0, 0, 0, -1, 0]
stinkbugs	-1.0	1.26491	[0, 0, 0, -4, -1, -2, -1, 0, -2, 0]
stinker	-1.5	0.80623	[-3, -1, -3, -1, -1, -2, -1, -1, -1, -1]
śmierdzieć	-1.2	1.07703	[-3, 1, -1, -2, -2, -1, -1, -2, 0, -1]
stinkhorn	-0.2	1.16619	[-2, -2, 0, 0, -1, 0, 1, 2, 0, 0]
stinkhorns	-0.8	0.9798	[0, -3, 0, -2, 0, 0, -1, -1, -1, 0]
twardy	-1.5	1.0247	[-2, -1, -2, -2, -1, 1, -2, -1, -3, -2]
trudny	-2.1	1.57797	[-1, -2, -3, -4, -2, -1, 1, -4, -1, -4]
śmierdzieć	-2.4	0.91652	[-2, -4, -2, -3, -3, -1, -2, -1, -3, -3]
śmierdząco	-1.3	1.55242	[-2, -3, -3, -2, -2, 1, -2, 2, -1, -1]
stinko	-1.5	0.80623	[-1, -2, -2, -2, 0, -1, -2, -1, -1, -3]
stinkpot	-2.5	0.92195	[-4, -1, -3, -4, -2, -2, -3, -2, -2, -2]
śmierdzieć	-0.7	1.26886	[-1, -3, -2, -1, 0, 2, 0, -1, 0, -1]
śmierdzieć	-1.0	1.34164	[-2, -2, -1, -2, 2, -1, -2, 1, -1, -2]
śmierdzacy	-0.4	1.0198	[-2, 0, -1, 0, 2, 0, -1, -1, 0, -1]
cuchnący	-0.1	1.13578	[0, -2, 0, 0, 0, -2, 1, 0, 2, 0]
śmierdzić	-1.5	0.5	[-2, -1, -1, -2, -1, -1, -2, -2, -1, -2]
skraść	-2.2	0.9798	[-3, -2, -2, -1, -3, -2, -3, 0, -3, -3]
zatrzymać	-1.2	0.87178	[-1, 0, -2, -2, 0, -1, -2, -2, 0, -2]
zatrzymać	-0.9	0.53852	[-1, -1, -1, -1, -2, -1, -1, -1, 0, 0]
zatrzymanie	-0.6	0.66332	[-1, 0, 0, -1, 0, 0, 0, -1, -2, -1]
zatrzymywać się	-0.6	0.8	[-1, -1, 0, 0, -2, 0, -2, 0, 0, 0]
gruby	0.7	1.34536	[2, 0, 3, 1, 2, 1, 0, 0, -2, 0]
prosty	0.9	1.04403	[2, 0, 1, 0, 0, 0, 1, 2, 3, 0]
odcedzić	-0.2	0.9798	[0, 0, -2, 0, -1, 2, 0, -1, 0, 0]
napiąć	-1.7	0.78102	[0, -2, -1, -1, -2, -2, -2, -3, -2, -2]
filtr	-0.8	1.249	[2, -2, -1, 0, -1, 0, -2, 0, -2, -2]
sitko	-0.3	0.45826	[0, 0, 0, 0, -1, -1, 0, -1, 0, 0]
naciągnąć	-1.3	0.78102	[0, -3, -2, -1, -1, -1, -1, -1, -2, -1]
szczepa	-1.2	0.4	[-1, -1, -1, -2, -1, -2, -1, -1, -1, -1]
dziwny	-0.8	0.74833	[0, -1, -1, 0, -2, 0, -1, -2, 0, -1]
dziwnie	-1.2	0.87178	[0, -1, -2, -2, 0, -3, -1, -1, -1, -1]
dusić	-2.5	1.0247	[-1, -1, -3, -3, -3, -3, -1, -4, -3, -3]
siła	2.2	0.6	[1, 2, 2, 3, 2, 3, 3, 2, 2, 2]
wzmacniać	1.3	0.64031	[1, 1, 2, 1, 2, 1, 2, 0, 2, 1]
wzmocnić	1.8	0.4	[2, 2, 2, 2, 1, 2, 2, 1, 2, 2]
wzmacniacz	1.8	0.6	[2, 0, 2, 2, 2, 2, 2, 2, 2, 2]
wzmacniacz	1.4	0.91652	[1, 2, 1, 2, 3, 0, 2, 0, 2, 1]
wzmacniać	2.2	0.74833	[3, 3, 1, 1, 2, 2, 2, 2, 3, 3]
wzmacniać	2.0	0.63246	[3, 2, 1, 2, 2, 3, 2, 1, 2, 2]
silny strona	1.7	0.64031	[2, 1, 3, 1, 2, 1, 2, 1, 2, 2]
naprężenie	-1.8	0.6	[-1, -2, -2, -1, -2, -1, -2, -3, -2, -2]
akcentować	-1.4	0.4899	[-1, -1, -1, -2, -2, -1, -2, -2, -1, -1]
stres	-2.0	1.0	[-3, -3, -2, -1, -2, 0, -2, -1, -3, -3]
stresować	-2.3	0.45826	[-2, -2, -2, -2, -3, -3, -2, -3, -2, -2]
stresująco	-2.6	0.66332	[-2, -3, -1, -3, -3, -3, -3, -2, -3, -3]
stresować	-1.5	0.67082	[-1, -2, -1, -1, -3, -1, -2, -2, -1, -1]
stressless	1.6	0.4899	[1, 2, 1, 2, 1, 2, 1, 2, 2, 2]
bezstres	1.6	0.8	[1, 3, 1, 3, 2, 1, 2, 1, 1, 1]
stresor	-1.8	0.74833	[-2, -1, -1, -2, -3, -2, -1, -2, -3, -1]
stresor	-2.1	0.83066	[-3, -2, -2, -2, -3, -1, -3, -1, -1, -3]
dotknąć	-2.3	0.9	[0, -2, -2, -2, -2, -3, -3, -3, -3, -3]
strajk	-0.5	1.11803	[0, 0, 0, -2, -2, 1, 1, -2, -1, 0]
napastnik	-0.6	1.0198	[0, 0, -2, -3, 0, 0, -1, 0, 0, 0]
uderzenie	-1.5	0.92195	[0, -2, -2, -2, -3, -1, -2, -1, 0, -2]
silny	2.3	0.78102	[3, 2, 3, 3, 1, 1, 3, 2, 2, 3]
kasa pancerny	0.7	0.78102	[2, 1, 0, 0, 0, 1, 2, 1, 0, 0]
sejf	0.3	0.64031	[0, 0, 0, 0, 0, 1, 0, 2, 0, 0]
silny	1.6	0.66332	[2, 1, 1, 1, 2, 3, 2, 1, 2, 1]
silny	1.9	0.9434	[2, 3, 2, 1, 2, 2, 0, 3, 1, 3]
twierdza	0.5	0.80623	[0, 2, 0, 0, 2, 0, 0, 0, 0, 1]
twierdza	1.0	0.89443	[2, 2, 0, 1, 2, 2, 1, 0, 0, 0]
mocny	1.7	0.78102	[1, 1, 2, 3, 1, 2, 1, 3, 2, 1]
silnie	1.1	0.83066	[0, 0, 2, 2, 0, 1, 2, 2, 1, 1]
silny mężczyzna	0.7	1.00499	[0, 1, 3, 0, 1, -1, 1, 1, 0, 1]
silny mężczyzna	0.5	1.11803	[-1, 0, 0, 3, 0, 1, 0, 2, 0, 0]
strongyl	0.6	1.0198	[0, 1, 0, 0, 0, 0, 0, 2, 3, 0]
styl	0.2	1.07703	[0, -2, 1, 1, -1, 1, 0, 0, 2, 0]
mocyloidoza	-0.8	1.66132	[-2, -3, 0, 0, -2, -2, 2, -2, 2, -1]
strongyls	0.1	0.3	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
powalić	-1.0	0.89443	[-1, -2, -1, 0, -2, -2, -1, -1, 1, -1]
borykać się	-1.3	0.45826	[-2, -1, -2, -1, -2, -1, -1, -1, -1, -1]
zmagać się	-1.4	0.66332	[-2, -2, -1, -1, -1, -1, -2, -2, 0, -2]
walka	-1.1	0.7	[-1, -1, -1, -1, 0, -1, -2, -2, 0, -2]
walczyć	-1.4	0.4899	[-1, -2, -1, -1, -2, -1, -2, -2, -1, -1]
zmagać się	-1.5	0.5	[-2, -2, -1, -1, -1, -1, -2, -2, -1, -2]
walczyć	-1.8	0.6	[-2, -2, -2, -2, -1, -1, -2, -2, -3, -1]
uparty	-1.7	1.00499	[0, -1, -2, -2, -2, -4, -1, -2, -1, -2]
stubborner	-1.5	1.20416	[-2, -3, -1, -1, -2, 1, -3, -2, 0, -2]
stubbornest	-0.6	1.62481	[-2, 4, -2, -1, -1, 0, -1, -1, -1, -1]
uparcie	-1.4	0.4899	[-2, -2, -1, -2, -1, -1, -2, -1, -1, -1]
upór	-1.1	0.53852	[-1, -1, 0, -2, -1, -1, -1, -2, -1, -1]
upór	-1.5	0.80623	[-1, -2, -3, -1, -1, -3, -1, -1, -1, -1]
oblepić	-1.0	0.44721	[-1, -1, -1, -1, 0, -1, -1, -1, -1, -2]
śmierdzieć	-1.6	1.68523	[-2, -2, -3, 2, -2, -3, -3, 1, -1, -3]
oszołomić	-0.4	1.28062	[-1, -3, -1, 0, -1, -1, 0, 2, 1, 0]
oszałamiający	1.6	1.42829	[0, 0, 3, 2, 2, 4, 3, 0, 2, 0]
ogłuszać	0.1	1.04403	[1, 0, -1, -2, 0, 1, 1, -1, 1, 1]
głupi	-2.4	0.66332	[-2, -3, -3, -2, -3, -3, -2, -1, -2, -3]
głupek	-2.5	0.5	[-3, -2, -3, -3, -2, -2, -3, -2, -3, -2]
głupi	-2.4	0.66332	[-2, -3, -2, -3, -1, -3, -3, -2, -2, -3]
głupota	-2.0	0.7746	[-2, -3, -2, -1, -3, -1, -3, -1, -2, -2]
głupota	-1.9	0.3	[-2, -2, -2, -2, -2, -2, -1, -2, -2, -2]
głupio	-2.0	0.7746	[-1, -2, -3, -3, -1, -3, -2, -1, -2, -2]
głupota	-1.7	0.64031	[-3, -1, -2, -1, -2, -1, -2, -2, -1, -2]
głupota	-2.6	0.8	[-2, -2, -2, -4, -4, -3, -3, -2, -2, -2]
głupi	-2.3	0.64031	[-2, -3, -1, -3, -2, -3, -3, -2, -2, -2]
jąkanie	-1.0	0.0	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
jąkać się	-0.9	1.04403	[-1, -1, 2, -1, -1, -1, -2, -2, -1, -1]
jąkać	-1.0	1.18322	[-1, -1, 2, -1, -1, -1, -3, -2, -1, -1]
jąkać się	-1.1	0.53852	[-1, -1, -1, 0, -1, -1, -2, -2, -1, -1]
jąkanie	-1.3	0.9	[-1, -1, -1, 0, -3, -1, -1, -1, -3, -1]
jąkać się	-1.0	0.63246	[-1, -1, -1, -2, 0, -2, 0, -1, -1, -1]
suave	2.0	0.44721	[2, 3, 2, 2, 2, 1, 2, 2, 2, 2]
ulec	-1.3	0.9	[-1, 0, -1, -3, -1, 0, -1, -2, -2, -2]
ulegle	-1.0	1.18322	[-1, -1, -1, -1, 2, -1, -1, -2, -3, -1]
uległość	-0.7	0.78102	[-2, 0, -1, 0, -1, 0, -2, 0, -1, 0]
znaczny	0.8	0.6	[2, 0, 1, 1, 0, 0, 1, 1, 1, 1]
wywrotowy	-0.9	1.81384	[-3, 0, -4, -1, -2, -1, 2, -1, 2, -1]
osiągnąć sukces	2.2	0.74833	[2, 3, 2, 2, 2, 1, 2, 4, 2, 2]
udać się	1.8	0.87178	[2, 2, 1, 2, 2, 0, 2, 3, 3, 1]
succeeder	1.2	1.07703	[1, 0, 0, 2, 2, 0, 0, 3, 2, 2]
następca	1.3	0.64031	[2, 0, 2, 1, 2, 1, 1, 1, 1, 2]
kolejny	2.2	1.16619	[2, 3, 0, 3, 4, 3, 1, 1, 2, 3]
udawać się	2.2	0.9798	[4, 1, 4, 1, 2, 2, 2, 2, 2, 2]
powodzenie	2.7	0.64031	[4, 3, 2, 2, 3, 2, 3, 3, 2, 3]
sukces	2.6	0.66332	[2, 4, 3, 3, 2, 3, 2, 2, 3, 2]
odnosić sukces	2.8	0.6	[3, 3, 2, 3, 4, 3, 3, 3, 2, 2]
z powodzenie	2.2	0.6	[2, 2, 1, 2, 2, 2, 3, 3, 2, 3]
sukces	2.7	0.78102	[3, 3, 4, 3, 3, 2, 3, 2, 1, 3]
sukcesja	0.8	0.87178	[2, 0, 1, 2, 0, 2, 1, 0, 0, 0]
sukcesywny	0.9	1.04403	[0, 1, 0, 2, 3, 0, 0, 1, 2, 0]
sukcesywnie	1.1	1.13578	[2, 2, 0, 0, 0, 0, 2, 3, 0, 2]
successions	0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
kolejny	1.1	1.13578	[3, 0, 0, 1, 3, 2, 1, 0, 1, 0]
sukcesywnie	0.9	1.04403	[1, 0, 0, 1, 3, 0, 2, 0, 2, 0]
sukcesywność	1.0	1.0	[0, 1, 2, 0, 3, 1, 1, 2, 0, 0]
następca	0.9	0.83066	[0, 2, 0, 0, 1, 2, 2, 1, 1, 0]
następca	1.1	1.04403	[2, 0, 1, 2, 0, 1, 3, 0, 2, 0]
ssać	-1.9	1.04403	[-1, -1, -1, -2, -1, -1, -3, -4, -3, -2]
ssać	-2.0	0.89443	[-2, -2, -1, -1, -1, -3, -4, -2, -2, -2]
przyssawka	-2.4	1.2	[-3, -1, -1, -2, -1, -4, -4, -2, -4, -2]
zasysać	-2.0	1.0	[-2, -1, -1, -3, -3, -1, -1, -2, -2, -4]
ssanie	-2.1	0.7	[-2, -3, -2, -1, -2, -3, -3, -2, -1, -2]
frajer	-2.3	1.00499	[-2, -1, -2, -4, -1, -2, -3, -2, -4, -2]
do bania	-1.5	1.28452	[-1, -2, -2, -1, -3, -4, -1, 1, -1, -1]
na szczęście	-1.9	0.9434	[-1, -2, -2, -1, -2, -4, -1, -1, -3, -2]
ponieść	-2.5	0.67082	[-3, -3, -2, -2, -3, -3, -3, -2, -1, -3]
cierpieć	-2.2	0.74833	[-3, -2, -1, -3, -2, -3, -1, -3, -2, -2]
poszkodować	-2.0	0.63246	[-3, -2, -2, -2, -2, -3, -1, -2, -2, -1]
osoba cierpieć	-2.4	0.8	[-1, -3, -3, -2, -1, -2, -3, -3, -3, -3]
cierpienie	-2.1	0.83066	[-2, -1, -3, -2, -1, -2, -3, -3, -1, -3]
cierpieć	-2.1	0.7	[-3, -2, -1, -2, -2, -2, -3, -1, -3, -2]
samobójczy	-3.5	0.67082	[-4, -4, -4, -4, -3, -4, -3, -3, -2, -4]
samobójstwo	-3.5	0.67082	[-4, -3, -4, -4, -4, -2, -3, -4, -4, -3]
pozywać	-1.1	1.13578	[1, -1, -1, 0, -1, -3, -1, -1, -3, -1]
dąsać się	-1.5	0.67082	[-2, -1, -3, -1, -1, -2, -1, -2, -1, -1]
nadąsać	-0.8	1.77764	[-3, 3, -2, -3, 0, -2, 0, -1, 1, -1]
ponur	-1.7	1.00499	[0, -2, -2, -1, -1, -4, -2, -1, -2, -2]
słoneczny	2.3	0.64031	[3, 2, 3, 2, 3, 2, 2, 1, 3, 2]
bardzo nasłonecznić	2.4	1.28062	[2, 0, 4, 2, 1, 3, 2, 4, 4, 2]
słoneczny	1.8	0.87178	[2, 2, 1, 2, 0, 2, 3, 3, 2, 1]
światło słoneczny	2.2	0.6	[3, 1, 2, 2, 2, 2, 2, 3, 3, 2]
sunshiny	1.9	0.7	[2, 2, 3, 1, 2, 2, 1, 3, 1, 2]
wspaniały	2.9	0.7	[4, 2, 4, 3, 3, 3, 2, 3, 2, 3]
wspaniały	3.1	0.9434	[3, 4, 2, 4, 3, 1, 3, 3, 4, 4]
dobry	2.5	1.11803	[2, 3, 1, 3, 3, 0, 3, 3, 4, 3]
wyższość	0.8	1.6	[-1, 1, 3, -1, -1, 2, 2, 1, 3, -1]
wyższość	1.4	1.2	[0, 1, -1, 3, 1, 2, 2, 2, 3, 1]
znakomicie	2.2	1.4	[4, 3, 1, 2, 3, -1, 2, 4, 2, 2]
przełożony	1.0	1.0	[3, 0, 0, 1, 2, 1, 1, 2, 0, 0]
wsparcie	1.7	0.9	[1, 1, 1, 2, 1, 3, 3, 3, 1, 1]
utrzymać	1.3	0.45826	[2, 1, 2, 1, 1, 2, 1, 1, 1, 1]
kibic	1.1	0.3	[1, 1, 1, 1, 1, 2, 1, 1, 1, 1]
zwolennik	1.9	0.7	[1, 1, 1, 2, 2, 3, 2, 2, 3, 2]
wspierać	1.9	0.9434	[3, 2, 1, 1, 3, 3, 1, 1, 3, 1]
wspierać	1.2	0.4	[1, 1, 1, 1, 1, 2, 2, 1, 1, 1]
wsparcie	1.5	1.11803	[3, 1, 2, 1, 3, 2, 2, 1, -1, 1]
obsługiwać	1.5	0.67082	[2, 1, 2, 0, 2, 2, 2, 1, 1, 2]
supremacies	0.8	1.72047	[3, -2, 3, 0, 0, 2, -1, 3, 0, 0]
supremacja	0.5	2.15639	[3, 2, -3, 1, 2, 2, 2, -2, 1, -3]
